name,address,rating,totalReviews,reviewsScraped,phone,website,category,priceLevel,lat,lng,googleMapsUrl
"PROJECT SPACE - COFFEE, COWORKING SPACE & EVENT SPACE","Jl. Venus Bar. No.40, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",4.8,183,100,"+62 856-2443-2712","http://www.instagram.com/projectspace.co","Ruang Kerja Bersama","",-6.9400362,107.6664589,"https://www.google.com/maps/search/?api=1&query=PROJECT%20SPACE%20-%20COFFEE%2C%20COWORKING%20SPACE%20%26%20EVENT%20SPACE&query_place_id=ChIJ5_JXPXHpaC4RJm5TWmicKOI"
"Sora Coffee","Jl. Manisi No.40, Pasir Biru, Kec. Cibiru, Kota Bandung, Jawa Barat 40615, Indonesia",4.7,49,49,"","","Kedai Kopi","",-6.9274613,107.7206204,"https://www.google.com/maps/search/?api=1&query=Sora%20Coffee&query_place_id=ChIJXUM-ecTDaC4R-pdMVDXTR4M"
"Kkomi Cafe","Jl. Bulevar Utama Jl. Ruby Commercial Nomor No.172-178, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.8,54,54,"+62 811-2131-432","https://awh.co.id/","Kantor Perusahaan","",-6.957499,107.6948084,"https://www.google.com/maps/search/?api=1&query=Kkomi%20Cafe&query_place_id=ChIJ1d2ul4DDaC4RUDlS_vJBADc"
"Oing Kopi & cuci motor","Jl. Bunga Mas Satu No.32, Mekar Mulya, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.5,384,100,"","","Kedai Kopi","",-6.9248659,107.7026784,"https://www.google.com/maps/search/?api=1&query=Oing%20Kopi%20%26%20cuci%20motor&query_place_id=ChIJG-RcNM3CaC4RVdRUDFAU4_Y"
"Matte coffee","2MV6+W6C, Jl. Rancabolang, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.9,14,14,"","","Kedai Kopi","",-6.9551943,107.6605232,"https://www.google.com/maps/search/?api=1&query=Matte%20coffee&query_place_id=ChIJCWYUk87paC4R74Hftkw0BOo"
"StrawHat Integrated Green Farming & Boutique Inn","Jl. Anyelir 1 No.56, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",5,465,100,"+62 878-2106-1312","","Rumah Kaca","",-6.9427458,107.7082648,"https://www.google.com/maps/search/?api=1&query=StrawHat%20Integrated%20Green%20Farming%20%26%20Boutique%20Inn&query_place_id=ChIJbVwDe8fDaC4RUoAI4-Ykc6U"
"Roasting coffee","Jl. Cipamokolan No.27 22, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",5,2,2,"+62 819-1022-8749","","Tempat penyangraian kopi","",-6.9543047,107.6763532,"https://www.google.com/maps/search/?api=1&query=Roasting%20coffee&query_place_id=ChIJJy4ZfADDaC4RvHMuo4Ops3k"
"Minkop Coffee Shop","Jalan Mekarmulya Perumahan Mekarmulya Regensi Ruko B15, Mekar Mulya, Kec. Panyileukan, Kota Bandung, Jawa Barat 40292, Indonesia",5,1,1,"+62 817-221-988","","Kafe","",-6.9241873,107.7011568,"https://www.google.com/maps/search/?api=1&query=Minkop%20Coffee%20Shop&query_place_id=ChIJk7FM37HdaC4R4i4uH-0dU6w"
"after morning id","Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",,0,0,"+62 859-1066-34933","","Tempat penyangraian kopi","",-6.9574791,107.668816,"https://www.google.com/maps/search/?api=1&query=after%20morning%20id&query_place_id=ChIJBdpy0sbpaC4RfFHDx7Lm07w"
"Pojok Tilu TIlu","Jl. Mekar Mulya, Cipadung Kulon, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.5,1835,100,"+62 858-1000-9433","https://linktr.ee/pojoktilutilu","Kafe","",-6.9249037,107.7035594,"https://www.google.com/maps/search/?api=1&query=Pojok%20Tilu%20TIlu&query_place_id=ChIJB3srZzfDaC4RxH8p0mJg_ew"
"Adinda Coffee","3P57+GPX, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",5,5,5,"+62 853-1579-4147","","Kedai Kopi","",-6.9411396,107.7143638,"https://www.google.com/maps/search/?api=1&query=Adinda%20Coffee&query_place_id=ChIJrw4_TDnDaC4Rm3UsVbwe8Fc"
"Warkop Mas Ganteng","Jl. Mekar Biru Raya No.74 blok A, Cibiru Hilir, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40626, Indonesia",4.9,16,16,"+62 889-1056-350","","Kedai Kopi","",-6.9430061,107.7211488,"https://www.google.com/maps/search/?api=1&query=Warkop%20Mas%20Ganteng&query_place_id=ChIJNYp0kqHDaC4RKEFetwsKLns"
"Java Canephora Coffee","Jl. Pluto Raya No.34, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",,0,0,"+62 814-1416-1486","https://instagram.com/javacanephoracoffe?igshid=YmMyMTA2M2Y=","Kedai Kopi","",-6.9569758,107.6622041,"https://www.google.com/maps/search/?api=1&query=Java%20Canephora%20Coffee&query_place_id=ChIJTayVTALpaC4R_NrT9XHzHNA"
"Risalah Coffee","Pasir Biru, Kec. Cibiru, Kota Bandung, Jawa Barat 40615, Indonesia",4.7,102,100,"+62 813-1168-1776","https://instagram.com/risalah.coffee?igshid=269ool6mt81r","Kedai Kopi","",-6.925695,107.7220399,"https://www.google.com/maps/search/?api=1&query=Risalah%20Coffee&query_place_id=ChIJRQAadH7DaC4R_Nfadhra7h0"
"BROTHER'S CORNER COFFEE","Business Center, Jl. Kawaluyaan Indah Raya No.14c RW-004, RW.004, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.9,47,47,"+62 858-6162-8287","","Kedai Kopi","",-6.9331514,107.6595101,"https://www.google.com/maps/search/?api=1&query=BROTHER'S%20CORNER%20COFFEE&query_place_id=ChIJ73IfRb7paC4RfgPOz_xiA_E"
"Kirana Coffee shop","Jl. Pluto Raya No.52, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,1,1,"+62 877-8940-0509","","Kafe","",-6.955837,107.6623819,"https://www.google.com/maps/search/?api=1&query=Kirana%20Coffee%20shop&query_place_id=ChIJ96zaFZnpaC4RpGNHyhA2gic"
"Ohang Coffee shop","3M58+3XJ, Jl. Venus Raya, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",5,1,1,"","","Kedai Kopi","",-6.9421737,107.6673514,"https://www.google.com/maps/search/?api=1&query=Ohang%20Coffee%20shop&query_place_id=ChIJZ397JMzpaC4RepenCEPV-9Q"
"COZY COFFEE SHOP","Jl. Raya Panyileukan J5 No.12, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.7,7,7,"+62 813-2099-2400","","Kafe","",-6.9462927,107.7120331,"https://www.google.com/maps/search/?api=1&query=COZY%20COFFEE%20SHOP&query_place_id=ChIJxbg2qEXDaC4R240CD9H6ZSo"
"Relasi Kopi Cibiru","Jl. Pandanwangi Jl. Cibiru Indah VIII No.03, Cinunuk, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40625, Indonesia",4.5,1222,100,"","","Kedai Kopi","",-6.9360265,107.7269667,"https://www.google.com/maps/search/?api=1&query=Relasi%20Kopi%20Cibiru&query_place_id=ChIJheBi2anDaC4RvGXBDvwW6wM"
"POLA coffee","Panghegar Permai, Jl. Pamekar Bar. II No.7, Mekar Mulya, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",,0,0,"+62 812-9016-1717","","Kedai Kopi","",-6.9286423,107.6996481,"https://www.google.com/maps/search/?api=1&query=POLA%20coffee&query_place_id=ChIJwf40x27DaC4Ra8EUarf1RUs"
".","3P77+PCG, Jl. Raya Cibiru, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat, Indonesia",4.4,54,54,"","","Warung nasi","",-6.9356793,107.7135636,"https://www.google.com/maps/search/?api=1&query=.&query_place_id=ChIJyfd1-3TFaC4RSpWvNdK8BWQ"
"RG 8 Coffee & Eatery","Jl. Riung Gede Permai No.A 8, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.5,12,12,"","","Kedai Kopi","",-6.9499364,107.6838492,"https://www.google.com/maps/search/?api=1&query=RG%208%20Coffee%20%26%20Eatery&query_place_id=ChIJOSt_seDDaC4RNfdGrGPXKh0"
"SAL's Coffee","Jl. Taman Pluto Margahayu Raya No.A/20, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.9,11,11,"+62 895-3754-59632","https://instagram.com/sal.scoffee?igshid=NTdlMDg3MTY=","Kedai Kopi","",-6.9593306,107.6613055,"https://www.google.com/maps/search/?api=1&query=SAL's%20Coffee&query_place_id=ChIJxXVBtHjpaC4REpTQz0owa8o"
"Ayang Coffee","Jl. Flamboyan No.9 c7, Cipadung Kidul, Panyileukan, Bandung City, West Java 40614, Indonesia",4.9,171,100,"","http://instagram.com/_mukabumi","Kedai Kopi","",-6.9388508,107.7154733,"https://www.google.com/maps/search/?api=1&query=Ayang%20Coffee&query_place_id=ChIJeVYgbwvDaC4R3qjj23SZBgA"
"Kopilahdulu Coffee","Ruko Cipta Pesona, Jl. Cipamokolan Jl. Rancacili Blok B24, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",4.8,141,100,"+62 811-2188-636","http://www.instagram.com/kopilahdulu","Kedai Kopi","",-6.9506705,107.6763618,"https://www.google.com/maps/search/?api=1&query=Kopilahdulu%20Coffee&query_place_id=ChIJUZG5wi3DaC4RNBG1tvKMiz4"
"Coffee Shop","Tegalluar, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat, Indonesia",1,2,2,"","","Kafe","",-6.9691987,107.7038961,"https://www.google.com/maps/search/?api=1&query=Coffee%20Shop&query_place_id=ChIJqU2t21nCaC4RAa3J18dQ8ag"
"Awall Coffee","Jl. Pandanwangi No. 46 Cibiru, Cibiru Wetan, Cileunyi, Bandung Regency, West Java 40625, Indonesia",4.6,33,33,"+62 819-1627-0567","","Kedai Kopi","",-6.9418324,107.7256328,"https://www.google.com/maps/search/?api=1&query=Awall%20Coffee&query_place_id=ChIJqVwt8eLDaC4Rj1FzF0JJ5vw"
"Consultan bisnis f&b (Cafe/Coffeeshop/Restaurant)","Jl. Rancamaung No.32, Cibiru Hilir, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40626, Indonesia",,0,0,"","","Dapur Umum","",-6.9519412,107.7211518,"https://www.google.com/maps/search/?api=1&query=Consultan%20bisnis%20f%26b%20(Cafe%2FCoffeeshop%2FRestaurant)&query_place_id=ChIJnYMyewDDaC4R8Br9SIw9OyI"
"Filia Coffee","3M26+622, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,16,16,"","","Kedai Kopi","",-6.9494753,107.6600073,"https://www.google.com/maps/search/?api=1&query=Filia%20Coffee&query_place_id=ChIJjSrZZi3paC4RzBz1-x-6TtQ"
"coffee by mise","GBI, Komplek, Jl. Alam Raya No.8 Blok C13, Buahbatu, Bojongsoang, Bandung Regency, West Java 40287, Indonesia",4.8,60,60,"","","Kedai Kopi","",-6.9729242,107.6699849,"https://www.google.com/maps/search/?api=1&query=coffee%20by%20mise&query_place_id=ChIJtWWCHefDaC4ROJY-aF1LZTA"
"Intuisi coffee","Jl. Terusan Derwati No.34 Kel, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",4.8,38,38,"","https://www.instagram.com/intuisicoffeee","Kedai Kopi","",-6.9638067,107.6748595,"https://www.google.com/maps/search/?api=1&query=Intuisi%20coffee&query_place_id=ChIJNcNikBzDaC4RlVaUx_RbbGo"
"DKRIUK, CHIZZ IN, MATCHA BOY & Kang Coffee Margacinta","Jl. Margacinta No.5A, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.1,9,9,"+62 856-2017-191","","Toko Reparasi Sepatu","",-6.955879,107.654069,"https://www.google.com/maps/search/?api=1&query=DKRIUK%2C%20CHIZZ%20IN%2C%20MATCHA%20BOY%20%26%20Kang%20Coffee%20Margacinta&query_place_id=ChIJa_EMWDroaC4RbW2xXvaZeHM"
"Familly coffe shop","Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",,0,0,"+62 831-1640-0271","","Toko Makanan Jepang","",-6.9557413,107.6542709,"https://www.google.com/maps/search/?api=1&query=Familly%20coffe%20shop&query_place_id=ChIJIS5P1UHpaC4RWA_09YJ_clo"
"Manhattan Coffee","Jl. Venus Raya No.10, 09, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40285, Indonesia",3,1,1,"","","Kedai Kopi","",-6.9405236,107.6670582,"https://www.google.com/maps/search/?api=1&query=Manhattan%20Coffee&query_place_id=ChIJ-TX5wx3oaC4Rwzldy6mzeiU"
"Seventeen coffee shop","Jl. Bayangkara No.10, Cibiru Hilir, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40626, Indonesia",4.7,7,7,"","","Kafe","",-6.9464263,107.7189601,"https://www.google.com/maps/search/?api=1&query=Seventeen%20coffee%20shop&query_place_id=ChIJNT0-OQ_DaC4R5dXZNc7oEuU"
"Tjikopi Coffee Shop","Komplek de marrakesh, Bl. B5 No.16-17, Mekarjaya, Kec. Rancasari, Kabupaten Bandung, Jawa Barat 40292, Indonesia",3.7,3,3,"+62 819-1048-4447","","Kafe","",-6.9719825,107.6530673,"https://www.google.com/maps/search/?api=1&query=Tjikopi%20Coffee%20Shop&query_place_id=ChIJKXN2JjLnaC4RaGPNZdR3lz8"
"MukaBumi Coffee","Jl. Flamboyan No.9 C7, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.4,8,8,"","","","",-6.9388508,107.7154733,"https://www.google.com/maps/search/?api=1&query=MukaBumi%20Coffee&query_place_id=ChIJ-ZmpVADDaC4RrMaNhk1bbRc"
"Den's Cafe","Jl. AH. Nasution No.116, Cipadung Wetan, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.1,68,68,"+62 817-217-181","","Kafe","$",-6.9345348,107.7168752,"https://www.google.com/maps/search/?api=1&query=Den's%20Cafe&query_place_id=ChIJj2qa_SfDaC4Rb5lTSbajcWw"
"Thafsir Coffee","2MG4+R88, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",5,2,2,"+62 895-3461-48987","","Kedai Kopi","",-6.9729564,107.6557924,"https://www.google.com/maps/search/?api=1&query=Thafsir%20Coffee&query_place_id=ChIJ14vDaVvpaC4RIjWoizMrVGU"
"Senja coffee","2MC9+7P7 Bentang artha residence, Buahbatu, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",5,2,2,"","","Kedai Kopi","",-6.9793373,107.6692874,"https://www.google.com/maps/search/?api=1&query=Senja%20coffee&query_place_id=ChIJ44GC7-XDaC4RZsTNKrblAbc"
"Point Coffee Rest Area km 149","Jl. Nanggeleng - Cirahayu, Tegalluar, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",4.2,35,35,"+62 21 1500280","https://pointcoffee.id/","Kedai Kopi","",-6.9688554,107.7042772,"https://www.google.com/maps/search/?api=1&query=Point%20Coffee%20Rest%20Area%20km%20149&query_place_id=ChIJ0ZWsRcjDaC4RNrsmm9hybeM"
"HVFN COFFEE","Jl. Ciwastra No.94d, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.9,7,7,"","https://instagram.com/hvfncoffee?igshid=gz361jtxi5mx","Kedai Kopi","",-6.9593002,107.660754,"https://www.google.com/maps/search/?api=1&query=HVFN%20COFFEE&query_place_id=ChIJF_q8cevpaC4RCoT2amJjpwM"
"Zyks Coffee","Jl. Cisaranten Kulon No.56, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",4.7,42,42,"","","Kafe","",-6.9317759,107.679316,"https://www.google.com/maps/search/?api=1&query=Zyks%20Coffee&query_place_id=ChIJXZ3HWBvDaC4R1MPRCGoZFts"
"Warung Kopi Asri","3M67+MFM, Jl. Kawaluyaan Raya, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,3,3,"","","Kedai Kopi","",-6.9382869,107.6636777,"https://www.google.com/maps/search/?api=1&query=Warung%20Kopi%20Asri&query_place_id=ChIJFYEWkBzoaC4RvooNJthqce0"
"Spesies Coffee Manisi","3P89+GC2, Jl. Manisi, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",5,2,2,"","","Kedai Kopi","",-6.9337327,107.7185276,"https://www.google.com/maps/search/?api=1&query=Spesies%20Coffee%20Manisi&query_place_id=ChIJy8Iot5vDaC4Rb6RlhVUcfT0"
"K & J Coffee and Barbershop","JL. Sukarno Hatta 693, Bandung, 40235, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,8,8,"","","Kedai Kopi","",-6.939197,107.659272,"https://www.google.com/maps/search/?api=1&query=K%20%26%20J%20Coffee%20and%20Barbershop&query_place_id=ChIJNdIcm4npaC4Ry48ebqrfq00"
"Point Coffee","Jl. Raya Bandung - Garut, Derwati, Kec. Rancasari, Kota Bandung, Jawa Barat 40287, Indonesia",4.7,10,10,"+62 21 1500280","https://pointcoffee.id/","Kedai Kopi","",-6.9674801,107.6812112,"https://www.google.com/maps/search/?api=1&query=Point%20Coffee&query_place_id=ChIJPfAJadDFaC4RDgnG6iTvKo8"
"Coffee manusia","3P97+M73, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40615, Indonesia",5,2,2,"","","Kedai Kopi","",-6.9308569,107.7131868,"https://www.google.com/maps/search/?api=1&query=Coffee%20manusia&query_place_id=ChIJi8KCeorDaC4RYY2crU9vXIc"
"Genre Coffee","Jl. Permata Alam No.1 Blok D8, Buahbatu, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",4.5,15,15,"+62 878-4473-1008","","Kedai Kopi","",-6.9732922,107.66905,"https://www.google.com/maps/search/?api=1&query=Genre%20Coffee&query_place_id=ChIJw8WspjXnaC4RQ-XqZUGVWFw"
"inpine coffee","Jl. Raya Cipadung, Cipadung Wetan, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.6,9,9,"+62 821-3063-6245","https://www.instagram.com/inpinecoffee/","Kedai Kopi","",-6.9301921,107.7118467,"https://www.google.com/maps/search/?api=1&query=inpine%20coffee&query_place_id=ChIJzXhoGADDaC4Rpb5m3CP6Jzc"
"Lawang Lengkung Coffee","Kawasan Summarecon Bandung, Jl. Bulevar Teknopolis No.1 Unit K-5, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.7,120,100,"+62 811-1119-9718","https://www.instagram.com/lawang_lengkung?igsh=MmxqNDIyM25mZGp3","Kedai Kopi","",-6.9533633,107.697658,"https://www.google.com/maps/search/?api=1&query=Lawang%20Lengkung%20Coffee&query_place_id=ChIJLZ2TeirDaC4RFxR5CpLO5pY"
"Warjon Coffee N Milk Bar","Jl. Gedebage Selatan No.122, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",3.9,23,23,"","","Kedai Kopi","$$",-6.9488825,107.6878125,"https://www.google.com/maps/search/?api=1&query=Warjon%20Coffee%20N%20Milk%20Bar&query_place_id=ChIJb14JOZTCaC4RPxL1Q6JbDIs"
"Amaze Coffee","Jl. Riung Saluyu No.2 A-3 No. 1, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat, Indonesia",5,8,8,"+62 819-9844-4804","","Kedai Kopi","",-6.949985,107.6832971,"https://www.google.com/maps/search/?api=1&query=Amaze%20Coffee&query_place_id=ChIJu7T4EuPDaC4RqhoIiADMtiU"
"Astrajingga Coffee Culture","Jl. Terusan Mars Utara III No.13, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",5,5,5,"+62 877-7972-6402","https://instagram.com/astrajingga.coffee?utm_medium=copy_link","Kedai Kopi","",-6.9436735,107.6636546,"https://www.google.com/maps/search/?api=1&query=Astrajingga%20Coffee%20Culture&query_place_id=ChIJ2x6eo5rpaC4R65BI-lked9Y"
"Me & Coffee","Jl. Cidurian Utara Gg. Sukabakti IX No.155, Sukapura, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40285, Indonesia",5,5,5,"+62 818-0808-0619","","Kedai Kopi","",-6.9326194,107.655267,"https://www.google.com/maps/search/?api=1&query=Me%20%26%20Coffee&query_place_id=ChIJ4QR95C7paC4RUWRyjCKmI3A"
"Betang Coffee","3M57+MF6, Teras Yomart Rancabolang, Jl. Rancabolang, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,3,3,"+62 853-4501-4061","","Kedai Kopi","",-6.9408351,107.6636514,"https://www.google.com/maps/search/?api=1&query=Betang%20Coffee&query_place_id=ChIJpUlup9rpaC4RsU6GxKSlzEI"
"Holi.Coffee","Jl. Kawaluyaan No.15A, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,4,4,"+62 895-3578-39596","","Kedai Kopi","",-6.9366996,107.6585875,"https://www.google.com/maps/search/?api=1&query=Holi.Coffee&query_place_id=ChIJ8fpgKyjpaC4R1i76rgaGa7o"
"Coffee Bandoeng","Jl. Soekarno-Hatta No.698B, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,2,2,"+62 812-2232-8668","","Kedai Kopi","",-6.9378807,107.6592259,"https://www.google.com/maps/search/?api=1&query=Coffee%20Bandoeng&query_place_id=ChIJhavgtl7paC4RmF4PDe5GNMI"
"D21 Coffee Shop","Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",5,1,1,"+62 821-2506-4921","","Kafe","",-6.9452366,107.7103582,"https://www.google.com/maps/search/?api=1&query=D21%20Coffee%20Shop&query_place_id=ChIJ-S7haS3DaC4RFs1FIUu_Igo"
"LINKCO.ID","RUKO OP-E1, Kantor pusat Linkco coffee kopi & food, The Suites @ Metro Apartment, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",3.8,51,51,"+62 899-0031-354","https://play.google.com/store/apps/details?id=com.priludestudio.linkco","Kafe","",-6.93842,107.6587177,"https://www.google.com/maps/search/?api=1&query=LINKCO.ID&query_place_id=ChIJm_Wi2e3paC4RWbepcE5sd5c"
"DSK Cafe","Irigasi No.Kec, Lengkong, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",4.9,74,74,"+62 851-7333-5753","https://linktr.ee/DSKvillacafe","Kedai Kopi","",-6.9762743,107.6568808,"https://www.google.com/maps/search/?api=1&query=DSK%20Cafe&query_place_id=ChIJ32xuwk3paC4RxsSvwElPTCE"
"Roempi Coffee Rancasawo","Jl. Rancasawo No.100, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.3,40,40,"","","Kedai Kopi","",-6.9542728,107.670962,"https://www.google.com/maps/search/?api=1&query=Roempi%20Coffee%20Rancasawo&query_place_id=ChIJH_hcGo7naC4RvTT4kiwb4ts"
"Daily Booster Coffee","Jl. Cisaranten Kulon, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",5,28,28,"","","Kedai Kopi","",-6.9344781,107.6791575,"https://www.google.com/maps/search/?api=1&query=Daily%20Booster%20Coffee&query_place_id=ChIJVbDLR_bDaC4RGJQ77q_05iQ"
"Bayco Coffee","Jl. Rancabolang, RT.05/RW.04, Sekejati, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",5,8,8,"+62 878-2303-0959","http://www.instagram.com/bayco.coffee/","Kedai Kopi","",-6.9500115,107.6618114,"https://www.google.com/maps/search/?api=1&query=Bayco%20Coffee&query_place_id=ChIJUTIiRyPpaC4RW6Q_CyVa0Ik"
"Kedai Under Tree Coffee","Cibiru Hilir, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40626, Indonesia",4.5,11,11,"+62 821-2071-5218","https://bit.ly/pesan_undertreecoffee","Kedai Kopi","",-6.9368588,107.7226249,"https://www.google.com/maps/search/?api=1&query=Kedai%20Under%20Tree%20Coffee&query_place_id=ChIJP4Gnvm_DaC4REQPuQVgdg0Q"
"G-STUDIO Creative Hub","Komp. Bumi Asri Ujungberung. Jl. Taman Asri IV No.B.24, Kec. Ujung Berung, Kota Bandung, Indonesia",,0,0,"+62 812-2122-2166","","Ruang Kerja Bersama","",-6.9205808,107.7073929,"https://www.google.com/maps/search/?api=1&query=G-STUDIO%20Creative%20Hub&query_place_id=ChIJNR6kDgDdaC4Re1-IbzGLTAE"
"Byard Coffee","Jl. Sadang Kavling No.112B, RT.04/RW.RT 11, Bobojong, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40624, Indonesia",5,13,13,"+62 821-1686-2500","","Kedai Kopi","",-6.9268256,107.727364,"https://www.google.com/maps/search/?api=1&query=Byard%20Coffee&query_place_id=ChIJW91XADrDaC4R4RUrb-3re-A"
"Pa.Ma Coffee","Jl. Mars Tengah No.21, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",4.9,18,18,"+62 812-1167-4114","https://www.instagram.com/pa.macoffee","Kedai Kopi","",-6.9457808,107.6645627,"https://www.google.com/maps/search/?api=1&query=Pa.Ma%20Coffee&query_place_id=ChIJMSoyQAPpaC4RavJPbjVYS4Y"
"Arensha Coffee Shop","Bumi Adipura, Jl. Pinus IV No.38, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",5,2,2,"+62 812-2253-7128","","Kafe","",-6.9651368,107.6978056,"https://www.google.com/maps/search/?api=1&query=Arensha%20Coffee%20Shop&query_place_id=ChIJayzA1arDaC4RJ7VRiRLNiFY"
"Jaad Coffee Plus Warehouse","Jl. Gedebage Selatan No.123, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",5,10,10,"","","Kedai Kopi","",-6.9486683,107.6879253,"https://www.google.com/maps/search/?api=1&query=Jaad%20Coffee%20Plus%20Warehouse&query_place_id=ChIJMUG3WgDDaC4RW637g71P5JI"
"De’Gio Coffee","Jl. Aditya No.1, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",5,18,18,"","","Kedai Kopi","",-6.9380362,107.7068916,"https://www.google.com/maps/search/?api=1&query=De%E2%80%99Gio%20Coffee&query_place_id=ChIJL7xLQgDDaC4RximaWJDUcYs"
"Trembesi Coffee Shop","Jl. Sanggar Kencana Utama No.5, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.8,17,17,"+62 821-1702-2424","","Kedai Kopi","",-6.9380353,107.6668248,"https://www.google.com/maps/search/?api=1&query=Trembesi%20Coffee%20Shop&query_place_id=ChIJ2VLUuz_paC4R_Kl3-l88XOY"
"PT Ruang Rindu Koffie","Cluster Bali 2, Jl. Kuta No.A-15, Sukapura, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40285, Indonesia",5,5,5,"+62 812-2147-574","","Tempat penyangraian kopi","",-6.9337064,107.6559646,"https://www.google.com/maps/search/?api=1&query=PT%20Ruang%20Rindu%20Koffie&query_place_id=ChIJr-WH-nnpaC4RG7tiH0OXx4Q"
